POL_ID,TAB_ORIGIN
55900392224,Overcharged
55900392264,Overcharged
55900392557,Overcharged
55900392798,Overcharged
55900393024,Overcharged
55900393525,Overcharged
55900393937,Overcharged
55900394014,Overcharged
55900394241,Overcharged
55900394356,Overcharged
55900394958,Overcharged
55900395014,Overcharged
55900395021,Overcharged
55900395789,Overcharged
55900396449,Overcharged
55900396610,Overcharged
55900396630,Overcharged
55900397022,Overcharged
55900397066,Overcharged
55900397127,Overcharged
55900397193,Overcharged
55900397317,Overcharged
55900397624,Overcharged
55900397908,Overcharged
55900398289,Overcharged
55900398314,Overcharged
55900398510,Overcharged
55900398938,Overcharged
55900399299,Overcharged
55900399353,Overcharged
55900399372,Overcharged
55900399411,Overcharged
55900399556,Overcharged
55900399568,Overcharged
55900399607,Overcharged
55900399669,Overcharged
55900399704,Overcharged
55900399784,Overcharged
55900399804,Overcharged
55900399836,Overcharged
55900400166,Overcharged
55900400345,Overcharged
55900400472,Overcharged
55900400787,Overcharged
55900401037,Overcharged
55900401044,Overcharged
55900401324,Overcharged
55900401491,Overcharged
55900401523,Overcharged
55900401650,Overcharged
55900401792,Overcharged
55900402393,Overcharged
55900402557,Overcharged
55900403030,Overcharged
55900403037,Overcharged
55900403147,Overcharged
55900403207,Overcharged
55900403315,Overcharged
55900403324,Overcharged
55900403397,Overcharged
55900403423,Overcharged
55900403838,Overcharged
55900403945,Overcharged
55900404117,Overcharged
55900404381,Overcharged
55900404558,Overcharged
55900404639,Overcharged
55900404915,Overcharged
55900405147,Overcharged
55900405317,Overcharged
55900405474,Overcharged
55900405577,Overcharged
55900405666,Overcharged
55900405708,Overcharged
55900405726,Overcharged
55900405886,Overcharged
55900405923,Overcharged
55900405954,Overcharged
55900406256,Overcharged
55900406556,Overcharged
55900406904,Overcharged
55900407014,Overcharged
55900407045,Overcharged
55900407253,Overcharged
55900407433,Overcharged
55900407835,Overcharged
55900407871,Overcharged
55900407979,Overcharged
55900408512,Overcharged
55900408600,Overcharged
55900408604,Overcharged
55900408626,Overcharged
55900408844,Overcharged
55900409001,Overcharged
55900409064,Overcharged
55900409147,Overcharged
55900409277,Overcharged
55900409426,Overcharged
55900409465,Overcharged
55900409800,Overcharged
55900410060,Overcharged
55900410141,Overcharged
55900410416,Overcharged
55900410563,Overcharged
55900410601,Overcharged
55900410614,Overcharged
55900410663,Overcharged
55900410704,Overcharged
55900410746,Overcharged
55900410763,Overcharged
55900410925,Overcharged
55900410954,Overcharged
55900411088,Overcharged
55900411304,Overcharged
55900411515,Overcharged
55900411596,Overcharged
55900411873,Overcharged
55900412092,Overcharged
55900412159,Overcharged
55900412229,Overcharged
55900412253,Overcharged
55900412329,Overcharged
55900412946,Overcharged
55900413154,Overcharged
55900413314,Overcharged
55900413404,Overcharged
55900413514,Overcharged
55900413522,Overcharged
55900413535,Overcharged
55900413836,Overcharged
55900414006,Overcharged
55900414078,Overcharged
55900414092,Overcharged
55900414810,Overcharged
55900414838,Overcharged
55900415321,Overcharged
55900415536,Overcharged
55900415742,Overcharged
55900416939,Overcharged
55900417007,Overcharged
55900417417,Overcharged
55900417421,Overcharged
55900417547,Overcharged
55900417801,Overcharged
55900417990,Overcharged
55900418363,Overcharged
55900418784,Overcharged
55900418885,Overcharged
55900418900,Overcharged
55900419542,Overcharged
55900419988,Overcharged
55900420176,Overcharged
55900420184,Overcharged
55900420193,Overcharged
55900420194,Overcharged
55900420313,Overcharged
55900420332,Overcharged
55900420338,Overcharged
55900420392,Overcharged
55900420533,Overcharged
55900420538,Overcharged
55900420543,Overcharged
55900420551,Overcharged
55900420677,Overcharged
55900421106,Overcharged
55900421107,Overcharged
55900421253,Overcharged
55900421550,Overcharged
55900421555,Overcharged
55900421727,Overcharged
55900421808,Overcharged
55900421844,Overcharged
55900421860,Overcharged
55900421956,Overcharged
55900422050,Overcharged
55900422770,Overcharged
55900423153,Overcharged
55900423534,Overcharged
55900423695,Overcharged
55900423919,Overcharged
55900424072,Overcharged
55900424305,Overcharged
55900424618,Overcharged
55900424650,Overcharged
55900424667,Overcharged
55900424785,Overcharged
55900424819,Overcharged
55900425202,Overcharged
55900425771,Overcharged
55900425831,Overcharged
55900425940,Overcharged
55900426042,Overcharged
55900426108,Overcharged
55900426517,Overcharged
55900426616,Overcharged
55900426659,Overcharged
55900427196,Overcharged
55900427202,Overcharged
55900427660,Overcharged
55900427787,Overcharged
55900427870,Overcharged
55900427962,Overcharged
55900428393,Overcharged
55900428719,Overcharged
55900428898,Overcharged
55900428909,Overcharged
55900429283,Overcharged
55900429697,Overcharged
55900429846,Overcharged
55900430307,Overcharged
55900430390,Overcharged
55900430512,Overcharged
55900430630,Overcharged
55900430685,Overcharged
55900430742,Overcharged
55900430833,Overcharged
55900430926,Overcharged
55900431346,Overcharged
55900431431,Overcharged
55900431539,Overcharged
55900431734,Overcharged
55900431798,Overcharged
55900431918,Overcharged
55900432045,Overcharged
55900432509,Overcharged
55900432635,Overcharged
55900432681,Overcharged
55900433029,Overcharged
55900433201,Overcharged
55900433354,Overcharged
55900433534,Overcharged
55900434271,Overcharged
55900434395,Overcharged
55900434494,Overcharged
55900434516,Overcharged
55900434517,Overcharged
55900435103,Overcharged
55900435182,Overcharged
55900435217,Overcharged
55900435228,Overcharged
55900435247,Overcharged
55900435250,Overcharged
55900435261,Overcharged
55900435420,Overcharged
55900435468,Overcharged
55900435683,Overcharged
55900435747,Overcharged
55900435759,Overcharged
55900435896,Overcharged
55900436140,Overcharged
55900436420,Overcharged
55900436463,Overcharged
55900436665,Overcharged
55900436726,Overcharged
55900437009,Overcharged
55900437217,Overcharged
55900437698,Overcharged
55900437710,Overcharged
55900437808,Overcharged
55900438232,Overcharged
55900438233,Overcharged
55900438303,Overcharged
55900438589,Overcharged
55900438955,Overcharged
55900438983,Overcharged
55900439133,Overcharged
55900439170,Overcharged
55900439260,Overcharged
55900439534,Overcharged
55900439585,Overcharged
55900439656,Overcharged
55900439691,Overcharged
55900440144,Overcharged
55900440262,Overcharged
55900440279,Overcharged
55900440285,Overcharged
55900440419,Overcharged
55900440654,Overcharged
55900440794,Overcharged
55900440857,Overcharged
55900441130,Overcharged
55900441479,Overcharged
55900441684,Overcharged
55900442124,Overcharged
55900442186,Overcharged
55900442346,Overcharged
55900442485,Overcharged
55900442603,Overcharged
55900442655,Overcharged
55900442668,Overcharged
55900442672,Overcharged
55900442674,Overcharged
55900442752,Overcharged
55900442873,Overcharged
55900443337,Overcharged
55900443488,Overcharged
55900443840,Overcharged
55900443873,Overcharged
55900443876,Overcharged
55900443885,Overcharged
55900443889,Overcharged
55900443981,Overcharged
55900444010,Overcharged
55900444044,Overcharged
55900444215,Overcharged
55900444234,Overcharged
55900444310,Overcharged
55900444454,Overcharged
55900444479,Overcharged
55900444504,Overcharged
55900444569,Overcharged
55900444587,Overcharged
55900444609,Overcharged
55900444654,Overcharged
55900444807,Overcharged
55900444822,Overcharged
55900445309,Overcharged
55900445567,Overcharged
55900445878,Overcharged
55900446015,Overcharged
55900446056,Overcharged
55900446324,Overcharged
55900446359,Overcharged
55900446364,Overcharged
55900446390,Overcharged
55900446399,Overcharged
55900446417,Overcharged
55900446442,Overcharged
55900446548,Overcharged
55900446617,Overcharged
55900446901,Overcharged
55900447117,Overcharged
55900447242,Overcharged
55900447524,Overcharged
55900447593,Overcharged
55900447947,Overcharged
55900448083,Overcharged
55900448160,Overcharged
55900448288,Overcharged
55900448292,Overcharged
55900448344,Overcharged
55900448365,Overcharged
55900448517,Overcharged
55900448618,Overcharged
55900448624,Overcharged
55900448676,Overcharged
55900448759,Overcharged
55900448775,Overcharged
55900448899,Overcharged
55900448914,Overcharged
55900448961,Overcharged
55900448993,Overcharged
55900449187,Overcharged
55900449262,Overcharged
55900449268,Overcharged
55900449518,Overcharged
55900449677,Overcharged
55900449757,Overcharged
55900449769,Overcharged
55900449844,Overcharged
55900449961,Overcharged
55900449980,Overcharged
55900450270,Overcharged
55900450302,Overcharged
55900450499,Overcharged
55900450614,Overcharged
55900450730,Overcharged
55900450929,Overcharged
55900451008,Overcharged
55900451085,Overcharged
55900451293,Overcharged
55900451388,Overcharged
55900451416,Overcharged
55900451424,Overcharged
55900451434,Overcharged
55900451438,Overcharged
55900451448,Overcharged
55900451525,Overcharged
55900451758,Overcharged
55900451815,Overcharged
55900451847,Overcharged
55900451925,Overcharged
55900452191,Overcharged
55900452357,Overcharged
55900452480,Overcharged
55900452686,Overcharged
55900452690,Overcharged
55900452701,Overcharged
55900452840,Overcharged
55900452908,Overcharged
55900453108,Overcharged
55900453234,Overcharged
55900453331,Overcharged
55900453387,Overcharged
55900453451,Overcharged
55900453540,Overcharged
55900453908,Overcharged
55900453946,Overcharged
55900454011,Overcharged
55900454150,Overcharged
55900454153,Overcharged
55900454850,Overcharged
55900454908,Overcharged
55900454925,Overcharged
55900455045,Overcharged
55900455295,Overcharged
55900455440,Overcharged
55900455442,Overcharged
55900455494,Overcharged
55900455527,Overcharged
55900455567,Overcharged
55900455749,Overcharged
55900455882,Overcharged
55900455885,Overcharged
55900456135,Overcharged
55900456219,Overcharged
55900456400,Overcharged
55900456653,Overcharged
55900457139,Overcharged
55900457254,Overcharged
55900457363,Overcharged
55900457759,Overcharged
55900457996,Overcharged
55900458135,Overcharged
55900458462,Overcharged
55900458477,Overcharged
55900458491,Overcharged
55900458523,Overcharged
55900458553,Overcharged
55900458736,Overcharged
55900458758,Overcharged
55900458795,Overcharged
55900458846,Overcharged
55900458853,Overcharged
55900458938,Overcharged
55900459180,Overcharged
55900459235,Overcharged
55900459380,Overcharged
55900459471,Overcharged
55900459497,Overcharged
55900459697,Overcharged
55900461244,Overcharged
55900461616,Overcharged
55900462152,Overcharged
55900462399,Overcharged
55900463059,Overcharged
55900463161,Overcharged
55900463960,Overcharged
55900464449,Overcharged
55900465272,Overcharged
55900466178,Overcharged
55900466378,Overcharged
55900467067,Overcharged
55900467115,Overcharged
55900467238,Overcharged
55900467388,Overcharged
55900467401,Overcharged
55900468054,Overcharged
55900468099,Overcharged
55900468215,Overcharged
55900468805,Overcharged
55900469533,Overcharged
55900469742,Overcharged
55900473059,Overcharged
55900473071,Overcharged
55100131961,Canceled
55100328867,Canceled
55100218913,Canceled
55900149732,Canceled
55900407045,Canceled
55100211258,Canceled
55100411442,Canceled
55100202597,Canceled
55100274924,Canceled
55900398831,Canceled
55100266208,Canceled
55100348448,Canceled
55900338697,Canceled
55100325842,Canceled
55100424271,Canceled
55100287718,Canceled
55100257680,Canceled
55100455660,Canceled
55100106794,Canceled
55100103130,Canceled
55100134639,Canceled
55100352091,Canceled
55100117580,Canceled
55100440719,Canceled
55100275440,Canceled
55100350552,Canceled
55100232142,Canceled
55100117586,Canceled
55100443402,Canceled
55900444234,Canceled
55100160989,Canceled
55100280230,Canceled
55100451517,Canceled
55100235148,Canceled
55100440335,Canceled
55100450543,Canceled
55100117220,Canceled
55900364767,Canceled
55100325932,Canceled
55100164481,Canceled
55100284474,Canceled
55100291736,Canceled
55100269036,Canceled
55900255892,Canceled
55900258152,Canceled
55100340216,Canceled
55900346360,Canceled
55100439366,Canceled
55900290989,Canceled
55100157944,Canceled
55100230281,Canceled
55100408415,Canceled
55100281063,Canceled
55100405056,Canceled
55100153434,Canceled
55100118218,Canceled
55100436964,Canceled
55100442270,Canceled
55900402305,Canceled
55100436105,Canceled
55100276071,Canceled
55100118368,Canceled
55100161652,Canceled
55100357029,Canceled
55100288151,Canceled
55100357714,Canceled
55100226326,Canceled
55100106865,Canceled
55100345506,Canceled
55100450366,Canceled
55100455116,Canceled
55100156643,Canceled
55900178323,Canceled
55100459262,Canceled
55100142520,Canceled
55100431875,Canceled
55900199184,Canceled
55100442919,Canceled
55100430982,Canceled
55900451900,Canceled
55100461634,Canceled
55100427061,Canceled
55100453328,Canceled
55100421483,Canceled
55100450977,Canceled
55100451664,Canceled
55100452028,Canceled
55900163039,Canceled
55900294827,Canceled
55100360066,Canceled
55100456499,Canceled
55100449017,Canceled
55100373503,Canceled
55100353061,Canceled
55900455442,Canceled
55100285336,Canceled
55100355007,Canceled
55100446279,Canceled
55100228013,Canceled
55100452338,Canceled
55100452438,Canceled
55900458846,Canceled
55100443895,Canceled
55900392264,Canceled
55100288330,Canceled
55100230523,Canceled
55100352168,Canceled
55100375205,Canceled
55100442499,Canceled
55100445618,Canceled
55900163966,Canceled
55900154468,Canceled
55100407850,Canceled
55100350895,Canceled
55900289399,Canceled
55900359641,Canceled
55900296452,Canceled
55100426081,Canceled
55100454200,Canceled
55100454104,Canceled
55900286839,Canceled
55900429846,Canceled
55100463679,Canceled
55100452134,Canceled
55100231232,Canceled
55100449468,Canceled
55100371296,Canceled
55900448365,Canceled
55100443757,Canceled
55100102164,Undercharged
55100104277,Undercharged
55100105906,Undercharged
55100106059,Undercharged
55100106998,Undercharged
55100107132,Undercharged
55100107725,Undercharged
55100110135,Undercharged
55100110839,Undercharged
55100111199,Undercharged
55100111843,Undercharged
55100112220,Undercharged
55100112718,Undercharged
55100112918,Undercharged
55100112957,Undercharged
55100113065,Undercharged
55100113310,Undercharged
55100114142,Undercharged
55100114275,Undercharged
55100114300,Undercharged
55100114472,Undercharged
55100115250,Undercharged
55100115279,Undercharged
55100115295,Undercharged
55100115297,Undercharged
55100115329,Undercharged
55100116153,Undercharged
55100116212,Undercharged
55100117589,Undercharged
55100118036,Undercharged
55100118808,Undercharged
55100118950,Undercharged
55100119149,Undercharged
55100119571,Undercharged
55100119589,Undercharged
55100119847,Undercharged
55100121244,Undercharged
55100121259,Undercharged
55100124777,Undercharged
55100126165,Undercharged
55100128465,Undercharged
55100128885,Undercharged
55100129334,Undercharged
55100130614,Undercharged
55100131105,Undercharged
55100132048,Undercharged
55100133653,Undercharged
55100133794,Undercharged
55100135511,Undercharged
55100136029,Undercharged
55100136244,Undercharged
55100136460,Undercharged
55100136948,Undercharged
55100137140,Undercharged
55100137370,Undercharged
55100137709,Undercharged
55100137815,Undercharged
55100137969,Undercharged
55100138341,Undercharged
55100138718,Undercharged
55100138776,Undercharged
55100138788,Undercharged
55100138802,Undercharged
55100138891,Undercharged
55100138937,Undercharged
55100139036,Undercharged
55100139046,Undercharged
55100139351,Undercharged
55100139697,Undercharged
55100139891,Undercharged
55100139938,Undercharged
55100140070,Undercharged
55100140275,Undercharged
55100140767,Undercharged
55100141079,Undercharged
55100141169,Undercharged
55100141684,Undercharged
55100142010,Undercharged
55100142215,Undercharged
55100142602,Undercharged
55100143208,Undercharged
55100143291,Undercharged
55100143311,Undercharged
55100143513,Undercharged
55100143599,Undercharged
55100143692,Undercharged
55100143723,Undercharged
55100143728,Undercharged
55100143884,Undercharged
55100144061,Undercharged
55100144577,Undercharged
55100145443,Undercharged
55100145613,Undercharged
55100145854,Undercharged
55100147036,Undercharged
55100147257,Undercharged
55100147378,Undercharged
55100147459,Undercharged
55100147481,Undercharged
55100148463,Undercharged
55100148471,Undercharged
55100148782,Undercharged
55100148921,Undercharged
55100149323,Undercharged
55100149533,Undercharged
55100149544,Undercharged
55100149586,Undercharged
55100149608,Undercharged
55100149923,Undercharged
55100150619,Undercharged
55100150758,Undercharged
55100151060,Undercharged
55100151234,Undercharged
55100152175,Undercharged
55100152484,Undercharged
55100152596,Undercharged
55100153958,Undercharged
55100154820,Undercharged
55100155532,Undercharged
55100157002,Undercharged
55100157348,Undercharged
55100157759,Undercharged
55100158093,Undercharged
55100158332,Undercharged
55100158388,Undercharged
55100158496,Undercharged
55100158809,Undercharged
55100158894,Undercharged
55100159077,Undercharged
55100159347,Undercharged
55100159768,Undercharged
55100159789,Undercharged
55100160205,Undercharged
55100160621,Undercharged
55100160682,Undercharged
55100160938,Undercharged
55100161717,Undercharged
55100162394,Undercharged
55100162408,Undercharged
55100162730,Undercharged
55100163081,Undercharged
55100163323,Undercharged
55100163924,Undercharged
55100164318,Undercharged
55100164321,Undercharged
55100164335,Undercharged
55100164598,Undercharged
55100164672,Undercharged
55100164790,Undercharged
55100164939,Undercharged
55100165172,Undercharged
55100165312,Undercharged
55100165406,Undercharged
55100167008,Undercharged
55100167061,Undercharged
55100167188,Undercharged
55100167335,Undercharged
55100167495,Undercharged
55100167741,Undercharged
55100167821,Undercharged
55100168473,Undercharged
55100168528,Undercharged
55100169632,Undercharged
55100169684,Undercharged
55100170107,Undercharged
55100170736,Undercharged
55100172315,Undercharged
55100172384,Undercharged
55100172393,Undercharged
55100173675,Undercharged
55100174159,Undercharged
55100174944,Undercharged
55100174952,Undercharged
55100175194,Undercharged
55100175644,Undercharged
55100176038,Undercharged
55100176469,Undercharged
55100176726,Undercharged
55100176910,Undercharged
55100178780,Undercharged
55100178916,Undercharged
55100180403,Undercharged
55100186154,Undercharged
55100186252,Undercharged
55100192815,Undercharged
55100193979,Undercharged
55100194037,Undercharged
55100194381,Undercharged
55100194406,Undercharged
55100194514,Undercharged
55100195108,Undercharged
55100196260,Undercharged
55100196265,Undercharged
55100197003,Undercharged
55100199838,Undercharged
55100199938,Undercharged
55100200223,Undercharged
55100200649,Undercharged
55100201773,Undercharged
55100201905,Undercharged
55100202482,Undercharged
55100202489,Undercharged
55100202594,Undercharged
55100203640,Undercharged
55100203665,Undercharged
55100204333,Undercharged
55100205069,Undercharged
55100205264,Undercharged
55100205325,Undercharged
55100205439,Undercharged
55100205471,Undercharged
55100205489,Undercharged
55100206360,Undercharged
55100206411,Undercharged
55100206557,Undercharged
55100206657,Undercharged
55100206758,Undercharged
55100207643,Undercharged
55100207900,Undercharged
55100208722,Undercharged
55100209426,Undercharged
55100209677,Undercharged
55100209916,Undercharged
55100209956,Undercharged
55100209998,Undercharged
55100210511,Undercharged
55100210553,Undercharged
55100210597,Undercharged
55100210869,Undercharged
55100211304,Undercharged
55100211344,Undercharged
55100211400,Undercharged
55100211612,Undercharged
55100211631,Undercharged
55100211787,Undercharged
55100211843,Undercharged
55100212251,Undercharged
55100213347,Undercharged
55100214115,Undercharged
55100214403,Undercharged
55100214683,Undercharged
55100215247,Undercharged
55100215577,Undercharged
55100215620,Undercharged
55100215676,Undercharged
55100215881,Undercharged
55100217024,Undercharged
55100217085,Undercharged
55100217181,Undercharged
55100217300,Undercharged
55100217329,Undercharged
55100217430,Undercharged
55100217532,Undercharged
55100217751,Undercharged
55100217948,Undercharged
55100218158,Undercharged
55100218470,Undercharged
55100218482,Undercharged
55100218601,Undercharged
55100218612,Undercharged
55100218715,Undercharged
55100219283,Undercharged
55100219713,Undercharged
55100221106,Undercharged
55100221173,Undercharged
55100221604,Undercharged
55100221641,Undercharged
55100221677,Undercharged
55100222152,Undercharged
55100222287,Undercharged
55100222320,Undercharged
55100222477,Undercharged
55100222885,Undercharged
55100223093,Undercharged
55100223152,Undercharged
55100223503,Undercharged
55100223566,Undercharged
55100223703,Undercharged
55100223783,Undercharged
55100224264,Undercharged
55100224310,Undercharged
55100224667,Undercharged
55100224920,Undercharged
55100225823,Undercharged
55100225924,Undercharged
55100226549,Undercharged
55100226749,Undercharged
55100227772,Undercharged
55100227869,Undercharged
55100228407,Undercharged
55100228746,Undercharged
55100229334,Undercharged
55100229918,Undercharged
55100230034,Undercharged
55100230245,Undercharged
55100230606,Undercharged
55100230831,Undercharged
55100230910,Undercharged
55100231098,Undercharged
55100231125,Undercharged
55100231554,Undercharged
55100231740,Undercharged
55100231834,Undercharged
55100232697,Undercharged
55100232998,Undercharged
55100233003,Undercharged
55100233602,Undercharged
55100233754,Undercharged
55100234273,Undercharged
55100234354,Undercharged
55100234741,Undercharged
55100235312,Undercharged
55100235420,Undercharged
55100235980,Undercharged
55100236375,Undercharged
55100237800,Undercharged
55100237994,Undercharged
55100238216,Undercharged
55100238236,Undercharged
55100238771,Undercharged
55100239306,Undercharged
55100239655,Undercharged
55100239748,Undercharged
55100240206,Undercharged
55100240810,Undercharged
55100240896,Undercharged
55100241036,Undercharged
55100241350,Undercharged
55100241483,Undercharged
55100241743,Undercharged
55100243276,Undercharged
55100244979,Undercharged
55100246455,Undercharged
55100246735,Undercharged
55100246762,Undercharged
55100247025,Undercharged
55100249119,Undercharged
55100249325,Undercharged
55100249574,Undercharged
55100249616,Undercharged
55100251643,Undercharged
55100252816,Undercharged
55100252855,Undercharged
55100253430,Undercharged
55100254404,Undercharged
55100254616,Undercharged
55100254864,Undercharged
55100255412,Undercharged
55100256100,Undercharged
55100256252,Undercharged
55100257450,Undercharged
55100258556,Undercharged
55100259243,Undercharged
55100259411,Undercharged
55100259657,Undercharged
55100259680,Undercharged
55100259769,Undercharged
55100259937,Undercharged
55100260047,Undercharged
55100260186,Undercharged
55100260262,Undercharged
55100260362,Undercharged
55100260868,Undercharged
55100261034,Undercharged
55100261337,Undercharged
55100261563,Undercharged
55100261582,Undercharged
55100261736,Undercharged
55100262280,Undercharged
55100262610,Undercharged
55100262947,Undercharged
55100263425,Undercharged
55100263525,Undercharged
55100263816,Undercharged
55100263982,Undercharged
55100263985,Undercharged
55100264657,Undercharged
55100264686,Undercharged
55100265085,Undercharged
55100265293,Undercharged
55100265530,Undercharged
55100265622,Undercharged
55100265695,Undercharged
55100265820,Undercharged
55100265842,Undercharged
55100266462,Undercharged
55100266593,Undercharged
55100267249,Undercharged
55100267706,Undercharged
55100267865,Undercharged
55100267936,Undercharged
55100268246,Undercharged
55100268493,Undercharged
55100268832,Undercharged
55100269042,Undercharged
55100269259,Undercharged
55100269455,Undercharged
55100269632,Undercharged
55100269781,Undercharged
55100270418,Undercharged
55100270627,Undercharged
55100271065,Undercharged
55100271130,Undercharged
55100271312,Undercharged
55100271905,Undercharged
55100271952,Undercharged
55100272174,Undercharged
55100272309,Undercharged
55100272411,Undercharged
55100272657,Undercharged
55100272847,Undercharged
55100272879,Undercharged
55100273323,Undercharged
55100273691,Undercharged
55100274384,Undercharged
55100275387,Undercharged
55100275467,Undercharged
55100276234,Undercharged
55100276477,Undercharged
55100277401,Undercharged
55100278177,Undercharged
55100278599,Undercharged
55100279347,Undercharged
55100279837,Undercharged
55100280167,Undercharged
55100280278,Undercharged
55100280851,Undercharged
55100281562,Undercharged
55100281647,Undercharged
55100281720,Undercharged
55100281781,Undercharged
55100281832,Undercharged
55100282040,Undercharged
55100283068,Undercharged
55100283478,Undercharged
55100283933,Undercharged
55100284051,Undercharged
55100284583,Undercharged
55100284869,Undercharged
55100285134,Undercharged
55100285441,Undercharged
55100285466,Undercharged
55100285524,Undercharged
55100285559,Undercharged
55100285652,Undercharged
55100286015,Undercharged
55100286256,Undercharged
55100287180,Undercharged
55100287240,Undercharged
55100287462,Undercharged
55100288333,Undercharged
55100288477,Undercharged
55100289938,Undercharged
55100290223,Undercharged
55100290452,Undercharged
55100290944,Undercharged
55100291543,Undercharged
55100292160,Undercharged
55100292738,Undercharged
55100292829,Undercharged
55100293403,Undercharged
55100293478,Undercharged
55100294437,Undercharged
55100295259,Undercharged
55100303840,Undercharged
55100306539,Undercharged
55100308936,Undercharged
55100309237,Undercharged
55100309254,Undercharged
55100309729,Undercharged
55100310604,Undercharged
55100310846,Undercharged
55100311489,Undercharged
55100311811,Undercharged
55100311827,Undercharged
55100311996,Undercharged
55100312937,Undercharged
55100313168,Undercharged
55100313264,Undercharged
55100313347,Undercharged
55100313442,Undercharged
55100313569,Undercharged
55100314393,Undercharged
55100314593,Undercharged
55100315386,Undercharged
55100315823,Undercharged
55100316038,Undercharged
55100316091,Undercharged
55100316557,Undercharged
55100316781,Undercharged
55100316977,Undercharged
55100317651,Undercharged
55100317664,Undercharged
55100317722,Undercharged
55100317955,Undercharged
55100318585,Undercharged
55100319078,Undercharged
55100319110,Undercharged
55100319671,Undercharged
55100319844,Undercharged
55100319846,Undercharged
55100319909,Undercharged
55100320197,Undercharged
55100320779,Undercharged
55100321947,Undercharged
55100322599,Undercharged
55100322837,Undercharged
55100323261,Undercharged
55100324153,Undercharged
55100324266,Undercharged
55100324310,Undercharged
55100324752,Undercharged
55100324857,Undercharged
55100324893,Undercharged
55100325540,Undercharged
55100325714,Undercharged
55100326321,Undercharged
55100326527,Undercharged
55100326561,Undercharged
55100326808,Undercharged
55100326955,Undercharged
55100327765,Undercharged
55100328266,Undercharged
55100328786,Undercharged
55100328802,Undercharged
55100328875,Undercharged
55100329279,Undercharged
55100329392,Undercharged
55100329475,Undercharged
55100329635,Undercharged
55100330003,Undercharged
55100330029,Undercharged
55100330046,Undercharged
55100330222,Undercharged
55100330342,Undercharged
55100330365,Undercharged
55100330498,Undercharged
55100330875,Undercharged
55100331355,Undercharged
55100331880,Undercharged
55100331883,Undercharged
55100332048,Undercharged
55100332683,Undercharged
55100332885,Undercharged
55100332905,Undercharged
55100333379,Undercharged
55100334182,Undercharged
55100334202,Undercharged
55100334402,Undercharged
55100334591,Undercharged
55100334883,Undercharged
55100335016,Undercharged
55100335612,Undercharged
55100336002,Undercharged
55100336442,Undercharged
55100337011,Undercharged
55100337027,Undercharged
55100337213,Undercharged
55100337506,Undercharged
55100337654,Undercharged
55100338287,Undercharged
55100338354,Undercharged
55100338361,Undercharged
55100338414,Undercharged
55100339494,Undercharged
55100339515,Undercharged
55100339814,Undercharged
55100339835,Undercharged
55100340184,Undercharged
55100340197,Undercharged
55100341186,Undercharged
55100341220,Undercharged
55100341662,Undercharged
55100342327,Undercharged
55100342418,Undercharged
55100343108,Undercharged
55100343218,Undercharged
55100343884,Undercharged
55100344174,Undercharged
55100345288,Undercharged
55100346212,Undercharged
55100346784,Undercharged
55100346926,Undercharged
55100348120,Undercharged
55100348521,Undercharged
55100348556,Undercharged
55100348661,Undercharged
55100348818,Undercharged
55100349042,Undercharged
55100349183,Undercharged
55100349486,Undercharged
55100350372,Undercharged
55100350414,Undercharged
55100350468,Undercharged
55100351578,Undercharged
55100351957,Undercharged
55100352003,Undercharged
55100352159,Undercharged
55100352369,Undercharged
55100352544,Undercharged
55100352602,Undercharged
55100352615,Undercharged
55100352891,Undercharged
55100353344,Undercharged
55100353479,Undercharged
55100353650,Undercharged
55100353845,Undercharged
55100354052,Undercharged
55100354929,Undercharged
55100354980,Undercharged
55100355167,Undercharged
55100355501,Undercharged
55100355793,Undercharged
55100356048,Undercharged
55100356318,Undercharged
55100356390,Undercharged
55100356528,Undercharged
55100357179,Undercharged
55100357981,Undercharged
55100358011,Undercharged
55100358105,Undercharged
55100358399,Undercharged
55100358560,Undercharged
55100358689,Undercharged
55100359921,Undercharged
55100359963,Undercharged
55100360538,Undercharged
55100360848,Undercharged
55100360956,Undercharged
55100361450,Undercharged
55100361496,Undercharged
55100361999,Undercharged
55100362022,Undercharged
55100362076,Undercharged
55100363501,Undercharged
55100364543,Undercharged
55100364860,Undercharged
55100365344,Undercharged
55100365457,Undercharged
55100365711,Undercharged
55100366361,Undercharged
55100367014,Undercharged
55100367983,Undercharged
55100368606,Undercharged
55100369432,Undercharged
55100369945,Undercharged
55100369969,Undercharged
55100370052,Undercharged
55100370132,Undercharged
55100370482,Undercharged
55100370934,Undercharged
55100370942,Undercharged
55100371036,Undercharged
55100371283,Undercharged
55100372292,Undercharged
55100372721,Undercharged
55100372891,Undercharged
55100374992,Undercharged
55100375369,Undercharged
55100375730,Undercharged
55100377517,Undercharged
55100380669,Undercharged
55100382370,Undercharged
55100382815,Undercharged
55100384160,Undercharged
55100384923,Undercharged
55100387911,Undercharged
55100389483,Undercharged
55100389496,Undercharged
55100390140,Undercharged
55100391066,Undercharged
55100391083,Undercharged
55100391684,Undercharged
55100392156,Undercharged
55100392642,Undercharged
55100392973,Undercharged
55100394309,Undercharged
55100394491,Undercharged
55100394684,Undercharged
55100394983,Undercharged
55100395725,Undercharged
55100396120,Undercharged
55100396347,Undercharged
55100396484,Undercharged
55100396648,Undercharged
55100396736,Undercharged
55100397565,Undercharged
55100397659,Undercharged
